names,atom_pos,atoms,water_counts
1023,"[2.0846 1.9321 9.6566 2.0805 1.9462 9.5577 1.9918 1.9295 9.6938 2.0183
 1.9314 9.3505 1.9688 1.8522 9.3147 2.108  1.9373 9.3066]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
244,"[2.0815 1.9096 9.647  2.     1.8713 9.6907 2.1604 1.8976 9.7074 2.0203
 2.0361 9.3774 2.0383 1.9793 9.4577 1.9324 2.0103 9.3373]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
387,"[2.0563 2.0184 9.6326 1.9641 2.0538 9.6479 2.0771 2.0208 9.5348 2.0183
 2.0472 9.3524 2.0279 1.9694 9.2904 1.9808 2.1253 9.3023]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
601,"[1.9665 1.9615 9.6629 1.8841 1.9564 9.7193 2.0288 1.8874 9.6881 2.0534
 1.9418 9.4021 1.9734 1.919  9.3465 2.0268 1.9463 9.4984]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1954,"[2.0813 1.9814 9.3563 2.0443 1.902  9.308  2.0425 1.9855 9.4483 1.9951
 2.0003 9.6254 1.9638 1.9135 9.6639 1.9487 2.0759 9.6717]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1719,"[2.0669 1.8394 9.659  2.0442 1.7699 9.7272 1.9858 1.8946 9.6395 2.0709
 1.9276 9.389  2.0731 1.8598 9.4625 2.1505 1.9152 9.3298]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
995,"[2.0688 1.8788 9.6626 1.992  1.8977 9.7237 2.0422 1.8988 9.5683 2.0196
 1.9808 9.4034 2.0892 1.9236 9.3599 2.0179 2.0706 9.3594]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
461,"[2.033  1.9222 9.3391 2.0206 1.918  9.4382 1.9436 1.9204 9.2942 1.9827
 1.9344 9.639  1.9351 2.022  9.6465 1.9701 1.8822 9.7233]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
777,"[2.0257 1.9515 9.3623 1.997  2.0342 9.314  2.0223 1.9677 9.4609 1.956
 1.9963 9.6224 1.863  2.0229 9.5971 1.9968 2.0677 9.6792]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
269,"[2.0598 1.9023 9.6575 2.1154 1.9729 9.7013 1.9801 1.8824 9.7145 2.0733
 1.8745 9.3866 2.0685 1.8863 9.4858 1.9906 1.9119 9.3446]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1388,"[2.0643 1.8603 9.6289 2.0926 1.9227 9.7017 2.1276 1.7829 9.625  1.9448
 1.9645 9.3548 1.8801 2.0305 9.3932 1.9942 1.9192 9.429 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1645,"[1.9888 2.005  9.5938 1.9296 2.0405 9.6661 2.0753 1.9742 9.6336 2.0108
 2.0366 9.3279 2.0912 1.9784 9.3154 1.9854 2.0379 9.4246]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
649,"[2.0347 1.9601 9.4558 1.9765 1.8798 9.4423 2.0975 1.9691 9.3785 2.0821
 2.1136 9.6779 2.1389 2.0622 9.7422 2.0864 2.0704 9.5878]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1344,"[1.9379 1.9975 9.6455 1.9944 1.9199 9.6737 1.9557 2.0186 9.5494 1.9771
 2.0198 9.343  1.9139 1.9583 9.2958 1.9775 2.1087 9.2972]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
606,"[2.0038 1.9159 9.6749 1.916  1.8867 9.713  2.0353 1.9978 9.7229 2.0528
 1.9594 9.3881 2.0597 1.9545 9.4878 2.0612 2.0546 9.3588]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1008,"[2.0262 2.0175 9.4197 2.0141 2.0641 9.5073 1.9489 2.0385 9.3598 1.9589
 2.1003 9.6594 2.0017 2.1691 9.7181 1.876  2.0659 9.7035]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
581,"[1.9948 1.8981 9.6253 2.0011 1.9945 9.6513 1.9271 1.8524 9.6829 1.9856
 1.8769 9.3498 2.0549 1.9411 9.317  1.995  1.8654 9.4487]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1799,"[2.009  2.029  9.5458 1.9579 1.9553 9.5899 2.0012 2.1124 9.6005 2.1578
 1.9215 9.3227 2.1009 1.9499 9.3999 2.1559 1.8219 9.3148]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1487,"[1.9509 2.0793 9.638  1.8813 2.0147 9.6692 2.0388 2.0564 9.6797 2.0475
 2.0133 9.3668 2.0783 2.1074 9.3532 2.0164 2.0016 9.4611]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
617,"[1.9903 2.1154 9.3332 1.9739 2.2138 9.3249 2.0203 2.0944 9.4263 2.0112
 2.0677 9.6095 1.9896 1.9746 9.6393 2.1062 2.0888 9.6324]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
391,"[1.9881 1.9369 9.6318 1.9331 1.8629 9.6704 1.9636 1.95   9.5357 1.9791
 1.9769 9.3573 2.0527 1.9097 9.3659 1.9826 2.0188 9.2666]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
726,"[2.0361 2.0485 9.5908 1.96   2.0065 9.6402 2.076  2.1212 9.6466 2.0462
 2.0556 9.3269 2.0262 2.0541 9.4249 2.1121 1.9836 9.3052]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
435,"[2.0314 1.9353 9.6263 2.0716 1.8517 9.6636 1.9513 1.9608 9.6804 2.0042
 2.0303 9.3736 1.9945 1.9433 9.3252 2.0044 2.0137 9.4722]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
491,"[1.9874 1.9983 9.3204 1.9872 2.0973 9.3063 1.9895 1.9785 9.4184 2.0338
 1.949  9.5858 2.0534 1.8525 9.6032 2.1091 2.0051 9.6203]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1461,"[2.0571 1.9265 9.387  2.0347 1.9027 9.4815 2.1037 1.8496 9.3434 2.0273
 1.8815 9.6435 2.1013 1.9165 9.7009 1.9416 1.8828 9.695 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
510,"[1.9986 2.013  9.3507 1.9053 2.0253 9.3168 2.0624 2.0612 9.2906 2.0631
 1.8837 9.5882 2.0319 1.9163 9.499  2.1273 1.9497 9.6272]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1235,"[2.089  1.9097 9.3891 1.9933 1.9138 9.3603 2.1313 1.8268 9.3525 2.0185
 1.9155 9.6466 2.0529 1.9217 9.5529 2.0441 1.998  9.697 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
760,"[2.0071 2.047  9.5858 1.9739 2.1142 9.652  2.0104 1.9567 9.6288 1.9652
 2.0608 9.3078 1.9747 1.9627 9.2907 1.977  2.0788 9.4055]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1934,"[1.9414 1.9318 9.6579 1.9619 1.9512 9.562  1.9818 2.0027 9.7157 2.0617
 1.9956 9.4295 2.0372 2.0892 9.4041 2.0234 1.9319 9.3626]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1460,"[1.9939 2.0592 9.3508 1.989  2.0529 9.4504 1.9844 1.968  9.311  1.969
 2.0687 9.631  2.0198 1.9941 9.674  1.8941 2.097  9.6909]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
386,"[2.0608 1.9535 9.3048 2.0857 2.0253 9.2397 2.083  1.8641 9.2659 1.9966
 2.0601 9.5465 2.0241 2.0274 9.4561 1.9005 2.0876 9.5442]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
665,"[1.954  2.0278 9.5946 1.9317 1.996  9.5024 2.0285 1.9725 9.6319 1.9235
 1.9738 9.3375 1.8684 1.9826 9.2546 2.0145 2.012  9.3214]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
92,"[1.927  2.0294 9.2884 2.0032 2.0934 9.2783 1.9256 1.9936 9.3818 2.0378
 1.9632 9.5605 2.0473 1.898  9.6358 2.0677 2.0537 9.5908]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
514,"[1.9897 1.9772 9.5673 1.9814 2.0717 9.5988 1.9779 1.915  9.6448 2.0176
 1.9168 9.2995 2.0028 1.9212 9.3983 2.0906 1.8515 9.2795]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1669,"[2.0659 1.8735 9.6523 2.0544 1.8844 9.5536 2.1084 1.7851 9.6714 2.0489
 1.8799 9.3867 1.9945 1.9272 9.3175 2.0333 1.7813 9.3798]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
147,"[2.0432 1.953  9.5209 2.0481 2.0465 9.5559 2.1101 1.8959 9.5686 1.97
 1.8023 9.2892 2.0624 1.81   9.2515 1.9676 1.8437 9.3801]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1892,"[2.0362 1.8898 9.6322 1.9879 1.9561 9.6895 2.0656 1.8124 9.6882 2.0771
 1.9508 9.3535 2.0961 1.9211 9.447  2.1111 1.8823 9.2891]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
133,"[2.0022 1.9592 9.6384 1.96   1.9942 9.5548 2.1013 1.9715 9.6335 1.9554
 1.9943 9.353  1.9872 1.9073 9.3152 2.0126 2.0686 9.3183]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
926,"[2.0274 1.9959 9.5595 1.9311 2.0088 9.5834 2.0454 2.0372 9.4702 2.065
 2.1122 9.3082 2.0695 2.2076 9.2788 2.1404 2.061  9.2668]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1857,"[2.0962 1.8865 9.5968 2.1063 1.9617 9.662  2.1534 1.8097 9.6254 2.0694
 1.9402 9.3201 2.0226 2.0212 9.2847 2.0677 1.9419 9.4201]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1867,"[2.0296 2.1173 9.32   2.0363 2.0188 9.3043 1.9855 2.1342 9.4081 2.0087
 1.8444 9.3175 2.0488 1.7623 9.277  1.909  1.836  9.3182]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1231,"[2.0086 1.9256 9.3649 1.9788 1.8446 9.3145 2.0639 1.9836 9.3051 2.0259
 1.9596 9.6518 2.046  1.9392 9.5559 2.0994 2.0155 9.69  ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
341,"[2.0086 1.9913 9.5336 1.9121 2.0038 9.5105 2.0335 2.0538 9.6076 2.116
 1.8744 9.3113 2.1997 1.9218 9.2841 2.1041 1.8818 9.4103]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1682,"[2.1041 1.9754 9.3007 2.1844 1.9577 9.2438 2.0956 1.9034 9.3696 2.0061
 2.0224 9.5757 1.9637 2.0872 9.6389 2.0058 2.0608 9.4834]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1615,"[2.0966 1.973  9.6699 2.1124 1.9243 9.7558 2.1781 1.9663 9.6123 2.033
 1.9788 9.3055 2.0806 1.8937 9.283  2.0216 1.9855 9.4046]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1154,"[2.1315 1.8851 9.6573 2.219  1.8983 9.7038 2.1254 1.9475 9.5794 2.0323
 2.0569 9.4854 1.9674 2.0847 9.5562 2.0195 2.1139 9.4042]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
638,"[2.0655 1.9275 9.5176 2.0807 1.8463 9.4613 2.0243 1.9996 9.4619 1.9677
 2.0351 9.2887 1.9843 2.1209 9.24   1.8886 1.9888 9.2487]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1676,"[2.0407 2.0892 9.6673 2.0824 2.1178 9.581  2.0355 1.9894 9.6703 1.9787
 1.9327 9.4248 1.9053 1.9915 9.3907 1.9628 1.9121 9.5214]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
616,"[2.0705 1.9852 9.3219 2.109  2.0744 9.2981 2.0493 1.9831 9.4196 2.0353
 1.9223 9.5916 1.9419 1.9232 9.6275 2.1001 1.9164 9.6676]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1226,"[2.0187 1.9639 9.3756 2.026  1.9548 9.4749 2.063  1.8857 9.3317 2.0045
 1.9213 9.6326 2.0662 1.8534 9.6724 2.0292 2.0124 9.6658]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
261,"[2.0573 1.9056 9.6453 1.9815 1.8667 9.6977 2.1434 1.866  9.677  2.0088
 1.9961 9.3735 2.0749 2.0414 9.3137 2.0515 1.9765 9.4617]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1633,"[1.9631 1.8875 9.6833 1.8987 1.8235 9.7252 2.0077 1.9414 9.7547 2.0207
 1.9866 9.4412 2.0263 2.0826 9.4684 1.9973 1.9307 9.5207]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1620,"[1.9562 1.9972 9.6764 2.032  2.0506 9.7138 1.8741 2.0128 9.7313 1.9783
 1.9678 9.4015 1.9685 1.9902 9.4985 1.9649 1.8696 9.3884]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
782,"[2.0787 1.8617 9.2901 2.0311 1.7745 9.2789 2.0423 1.9096 9.3699 1.9999
 1.9317 9.5311 2.0018 2.0281 9.5578 2.0185 1.8746 9.6111]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
182,"[2.0354 2.0433 9.5327 2.0643 1.9553 9.5705 2.0818 2.1173 9.5814 1.9157
 2.0388 9.3099 1.8764 2.1258 9.28   1.9484 2.0476 9.404 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1578,"[2.0983 1.9205 9.6689 2.0135 1.8682 9.6772 2.1752 1.8577 9.6566 2.0246
 2.0827 9.4321 2.0434 2.0276 9.5133 2.052  2.1774 9.4489]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1362,"[2.0181 2.0327 9.3909 2.0237 2.0115 9.4885 2.0982 1.9954 9.344  2.0947
 1.9798 9.6627 2.1885 1.9836 9.697  2.0379 1.9279 9.7265]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
960,"[2.0698 1.9915 9.3086 2.0011 2.064  9.3048 2.0561 1.9369 9.3913 2.0288
 1.8762 9.563  2.0629 1.8124 9.632  1.966  1.9412 9.6058]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1199,"[2.0096 2.0527 9.6528 2.0931 2.0604 9.7074 1.9445 1.9929 9.6996 2.0098
 2.0445 9.3847 2.0114 2.1371 9.3469 2.0186 2.049  9.4842]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1324,"[1.9916 2.0433 9.3682 1.9087 1.9993 9.3336 2.0676 2.0249 9.3058 2.0444
 2.0605 9.6284 2.0426 2.0564 9.5285 2.0604 1.969  9.6653]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1253,"[1.9974 2.0424 9.5371 1.9279 2.0169 9.6043 2.0718 2.0911 9.5828 2.1017
 1.9471 9.2976 2.0252 1.9603 9.2346 2.069  1.9549 9.3918]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1379,"[2.0139 1.8372 9.2941 1.9239 1.8654 9.2607 2.0381 1.7488 9.2541 2.0604
 1.9058 9.5471 2.1592 1.9212 9.5445 2.0308 1.865  9.4607]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1819,"[2.1041 1.9142 9.5866 2.1962 1.881  9.5662 2.0627 1.951  9.5033 2.0836
 1.9869 9.3086 2.1422 2.068  9.3103 2.0317 1.985  9.2232]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
368,"[2.0511 2.0008 9.5941 1.9716 1.9498 9.627  2.0383 2.0239 9.4977 1.9908
 2.111  9.3292 1.9518 2.0346 9.2778 1.9992 2.1907 9.2694]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1521,"[1.9683 2.0517 9.6319 2.0503 2.0898 9.6745 1.893  2.1171 9.6402 2.0163
 1.9272 9.3865 2.0028 1.8295 9.4023 2.0084 1.9765 9.4731]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
824,"[1.9614 2.024  9.5994 1.8898 2.0128 9.6683 2.0378 2.0751 9.6388 2.0413
 2.0293 9.3418 2.0293 2.0341 9.441  1.9769 2.0916 9.2974]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1919,"[2.0218 1.9339 9.5879 1.9775 1.9945 9.654  2.0372 1.9835 9.5024 2.0158
 2.1396 9.3012 1.9882 2.1576 9.2068 1.974  2.2074 9.3617]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
377,"[1.8978 1.9821 9.2979 1.9132 2.0705 9.2539 1.8172 1.9385 9.2577 2.0118
 2.0394 9.5345 1.956  2.0389 9.4515 2.0759 2.116  9.5311]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
219,"[2.0586 1.983  9.6748 2.1121 1.9015 9.6971 1.9613 1.9602 9.6751 2.0216
 1.9492 9.3955 2.0885 1.9476 9.3212 2.0693 1.9493 9.4833]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1471,"[2.1286 1.8883 9.683  2.175  1.9208 9.7654 2.0877 1.7988 9.7009 2.0621
 1.8692 9.3973 2.1016 1.8609 9.4888 1.9713 1.9107 9.4038]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
655,"[2.1101 2.0336 9.6684 2.1731 1.9621 9.6989 2.0178 2.0128 9.7008 2.0033
 1.9772 9.4064 2.0226 2.0682 9.3697 2.0256 1.9752 9.5038]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1703,"[2.0599 1.9086 9.5721 1.997  1.9862 9.5768 2.0781 1.8862 9.4763 2.0912
 1.8546 9.3048 2.0069 1.8817 9.2584 2.1308 1.7754 9.2585]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
8,"[2.0292 1.9822 9.5335 2.0507 2.0523 9.6015 2.0081 2.026  9.4461 1.9882
 2.1014 9.2876 2.0627 2.1664 9.2726 1.9121 2.1234 9.2267]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
937,"[2.0709 1.9521 9.6656 2.0467 2.0419 9.7022 2.15   1.9161 9.7152 2.0118
 1.9399 9.4065 2.0351 1.956  9.5023 1.9938 2.0273 9.3613]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
27,"[2.0967 1.9417 9.6279 2.0415 1.8885 9.692  2.1116 2.0334 9.6648 2.1147
 2.0034 9.329  2.0625 1.9419 9.27   2.1021 1.9765 9.4245]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
566,"[1.9713 1.9352 9.3553 1.9626 1.9358 9.4549 1.8932 1.8872 9.3154 2.0041
 1.8544 9.6579 2.0579 1.9377 9.6707 2.0438 1.7804 9.7122]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1648,"[2.0248 2.0655 9.6072 2.0864 2.0915 9.6815 1.9319 2.0559 9.6428 2.0126
 2.1034 9.3199 2.0176 2.0873 9.4185 2.1036 2.1263 9.2852]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1896,"[2.0641 1.9309 9.4282 2.0171 2.0011 9.3748 2.0545 1.9511 9.5256 2.0322
 2.0106 9.6802 2.0726 1.945  9.744  1.9439 2.0414 9.7156]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1078,"[2.0342 1.8706 9.6373 2.0389 1.8934 9.54   2.0728 1.9456 9.691  2.0569
 1.9872 9.3855 2.1502 2.0232 9.387  1.9978 2.0499 9.3347]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1658,"[1.9802 1.9226 9.6636 1.899  1.868  9.6843 1.964  2.0177 9.6899 2.0412
 1.9785 9.4099 2.0247 1.9597 9.5067 1.9695 2.0387 9.3749]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
875,"[2.0956 1.9898 9.34   2.1173 1.9762 9.4367 2.0027 2.0258 9.3315 2.1108
 1.9233 9.6079 2.1287 2.0056 9.6619 2.167  1.8481 9.6422]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1664,"[2.0601 1.8803 9.5735 2.0517 1.8144 9.6483 2.0358 1.9715 9.6066 2.0131
 1.8577 9.3119 2.0277 1.8677 9.4103 2.1    1.8363 9.2673]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
867,"[1.9988 2.0093 9.3673 1.9785 2.0127 9.4652 2.029  1.9172 9.3428 2.0174
 1.9207 9.6687 2.0413 2.0032 9.7199 1.9329 1.882  9.7054]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
976,"[2.0612 1.9571 9.6508 1.9704 1.9765 9.688  2.0542 1.9418 9.5523 1.9962
 1.9131 9.3769 2.0481 1.9713 9.3143 1.8985 1.9307 9.3655]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1264,"[1.9897 1.9695 9.6766 2.0635 1.9038 9.6919 1.9853 1.9928 9.5795 1.9853
 2.0115 9.4245 2.0048 1.9374 9.3602 2.0145 2.0985 9.3849]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1788,"[2.0453 1.9215 9.4418 2.0483 2.017  9.4124 2.0144 1.9168 9.5368 2.0161
 2.1536 9.296  1.9283 2.1668 9.25   2.0809 2.223  9.2648]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1854,"[2.0696 1.9898 9.6195 2.1284 1.9762 9.5396 2.1053 1.937  9.6965 2.0346
 1.9411 9.354  1.9938 1.8585 9.315  1.9953 1.9581 9.4444]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1153,"[2.0528 1.9942 9.345  1.998  1.9225 9.302  2.0163 2.014  9.436  2.0131
 2.0034 9.6244 2.0921 2.0233 9.6824 1.9296 2.0344 9.67  ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
243,"[2.0635 1.9802 9.6582 1.9867 1.9299 9.6979 2.1479 1.955  9.7057 2.0894
 1.9175 9.3834 2.0935 1.9213 9.4833 1.9952 1.9322 9.3533]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
863,"[1.9539 2.0233 9.632  2.0223 1.9677 9.6791 1.9574 2.0044 9.5339 1.9847
 1.9879 9.3664 1.9129 2.0128 9.3015 2.0631 2.0489 9.3545]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1882,"[2.0414 1.9901 9.3311 1.9871 1.9131 9.2978 2.027  2.0011 9.4295 2.0445
 1.9026 9.596  1.9942 1.8493 9.6641 2.1232 1.9463 9.6395]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1171,"[2.0293 1.9374 9.4156 2.0386 1.9452 9.5148 2.1188 1.9494 9.3727 2.0775
 1.9396 9.6859 2.1726 1.9432 9.7164 2.0247 2.0103 9.7329]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1241,"[2.0758 1.9938 9.567  2.0525 2.0412 9.4821 2.0325 1.9036 9.5678 1.9833
 2.0441 9.3285 1.9688 1.9495 9.2993 1.9039 2.0994 9.3029]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1032,"[2.0112 1.9291 9.5414 2.0425 1.9044 9.4498 2.0602 1.8744 9.6093 1.9976
 2.1773 9.6816 2.0026 2.1063 9.6114 2.0628 2.1567 9.7546]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
647,"[2.0603 1.9921 9.6153 2.0364 1.9302 9.5405 2.1107 2.0704 9.579  2.0324
 1.9378 9.3564 1.9472 1.9499 9.3056 2.1074 1.9812 9.3065]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
741,"[2.0459 2.0169 9.6081 1.9879 2.0361 9.5289 2.1415 2.0338 9.5843 1.9966
 2.1404 9.2884 2.0484 2.0798 9.228  2.0379 2.2315 9.2877]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1390,"[2.043  2.0848 9.6175 1.988  2.0181 9.6678 2.1388 2.0763 9.6448 2.0468
 2.1248 9.327  2.1448 2.1403 9.3146 2.0261 2.1192 9.4247]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1413,"[1.985  2.0272 9.5915 2.0796 1.9989 9.6073 1.9656 2.1097 9.6445 1.9831
 2.0475 9.3163 1.9504 1.9591 9.283  1.9909 2.0448 9.416 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
180,"[2.076  1.8177 9.6731 2.0685 1.7265 9.7134 2.1673 1.8546 9.691  1.9832
 1.9625 9.4288 1.888  1.9319 9.429  2.0267 1.9369 9.5152]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
232,"[1.952  1.9405 9.6809 1.9894 1.9363 9.5882 1.99   1.8658 9.7355 1.9346
 1.9771 9.3922 1.8417 1.9908 9.4266 1.9477 2.0313 9.3092]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1968,"[2.0798 1.9233 9.3609 2.0576 1.9385 9.4572 2.0187 1.9779 9.3035 2.0208
 1.9261 9.6288 1.9943 1.8556 9.6945 1.9818 2.0139 9.6564]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
611,"[1.9297 1.8848 9.6855 1.9962 1.9477 9.7257 1.8416 1.9312 9.6759 2.0162
 1.9272 9.3871 2.0383 1.8722 9.3065 1.975  1.8688 9.457 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
614,"[2.0604 1.9906 9.3592 2.1079 2.0667 9.3151 2.0509 2.0093 9.457  2.0486
 2.044  9.6184 1.98   2.0361 9.6907 2.1398 2.0478 9.6593]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
335,"[2.0547 1.9584 9.5601 2.0854 1.9668 9.4654 2.0932 1.8753 9.6004 2.1368
 1.9578 9.2927 2.1827 2.031  9.2423 2.0457 1.9429 9.2542]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
264,"[1.9964 2.0018 9.6125 1.9054 1.9712 9.6404 2.0123 2.0945 9.6465 2.1019
 1.8675 9.3022 2.0224 1.8287 9.2555 2.0825 1.8755 9.3999]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1552,"[2.0581 2.0297 9.6563 2.0011 2.1021 9.6951 2.1411 2.0197 9.7112 2.0204
 2.0056 9.3826 2.029  2.0068 9.4822 2.1055 1.972  9.3422]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1531,"[1.9786 2.0138 9.6159 1.9086 2.0441 9.6805 2.0692 2.0305 9.6547 1.9685
 2.0167 9.3482 1.9608 2.0171 9.4479 2.0128 1.9321 9.3186]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1775,"[2.0557 2.0444 9.6157 1.9746 2.0464 9.6743 2.1375 2.0587 9.6714 1.9991
 2.104  9.358  2.024  2.0978 9.4547 1.9205 2.0448 9.34  ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1170,"[2.0291 1.9978 9.3476 2.033  2.0146 9.4461 2.099  1.931  9.3224 2.0147
 1.9888 9.6327 2.1084 1.9607 9.6536 1.984  2.0556 9.7005]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1628,"[1.993  1.8863 9.6025 2.0072 1.8107 9.6663 2.0323 1.97   9.6406 1.9874
 1.9086 9.3321 1.9961 1.8929 9.4305 2.0158 2.0021 9.3107]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1640,"[2.041  1.9517 9.6168 1.9996 1.9037 9.6941 2.0615 2.046  9.6432 2.0569
 1.9018 9.3185 2.0511 1.9977 9.2909 2.0563 1.8957 9.4183]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1242,"[1.9747 1.84   9.2936 1.9055 1.8709 9.2284 1.9885 1.9102 9.3634 2.0154
 2.0605 9.4725 2.0419 2.132  9.5372 1.9406 2.0937 9.415 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
994,"[1.9806 1.9581 9.5589 2.0282 1.955  9.4709 1.9097 2.0286 9.5559 2.1136
 1.9467 9.3164 2.0992 1.8549 9.2794 2.2053 1.9784 9.292 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
